时间,电力负荷(kW),热力负荷(kW),光照强度(W/m²),风速(m/s)
2024/6/18 7:00,540000,0,291.4,6.013
2024/6/18 8:00,540000,0,437.1,5.012
2024/6/18 9:00,540000,0,582.9,4.876
2024/6/18 10:00,540000,0,728.6,4.167
2024/6/18 11:00,540000,0,874.3,3.676
2024/6/18 12:00,540000,0,1020,4.281
2024/6/18 13:00,540000,0,906.7,4.22
2024/6/18 14:00,540000,0,793.3,3.608
2024/6/18 15:00,540000,0,680,3.837
2024/6/18 16:00,540000,0,566.7,4.779
2024/6/18 17:00,540000,0,453.3,3.78
2024/6/18 18:00,540000,0,340,2.923
2024/6/18 19:00,540000,0,226.7,5.021
2024/6/18 20:00,540000,0,113.3,5.225
2024/6/18 21:00,540000,0,0,4.223
2024/6/18 22:00,540000,0,0,3.493
2024/6/18 23:00,540000,0,0,7.86
2024/6/19 0:00,540000,0,0,10.745
2024/6/19 1:00,540000,0,0,11.145
2024/6/19 2:00,540000,0,0,11.652
2024/6/19 3:00,540000,0,0,12.355
2024/6/19 4:00,540000,0,0,7.455
2024/6/19 5:00,540000,0,0,7.96
2024/6/19 6:00,540000,0,145.7,4.823
2024/6/19 7:00,540000,0,291.4,4.435
2024/6/19 8:00,540000,0,437.1,3.121
2024/6/19 9:00,540000,0,582.9,6.126
2024/6/19 10:00,540000,0,728.6,7.604
2024/6/19 11:00,540000,0,874.3,7.672
2024/6/19 12:00,540000,0,1020,6.496
2024/6/19 13:00,540000,0,906.7,5.74
2024/6/19 14:00,540000,0,793.3,3.587
2024/6/19 15:00,540000,0,680,3.809
2024/6/19 16:00,540000,0,566.7,3.408
2024/6/19 17:00,540000,0,453.3,4.257
2024/6/19 18:00,540000,0,340,4.14
2024/6/19 19:00,540000,0,226.7,2.997
2024/6/19 20:00,540000,0,113.3,2.298
2024/6/19 21:00,540000,0,0,4.713
2024/6/19 22:00,540000,0,0,4.829
2024/6/19 23:00,540000,0,0,3.772
2024/6/20 0:00,540000,0,0,3.958
2024/6/20 1:00,540000,0,0,9.295
2024/6/20 2:00,540000,0,0,10.113
2024/6/20 3:00,540000,0,0,12.75
2024/6/20 4:00,540000,0,0,13.14
2024/6/20 5:00,540000,0,0,14.657
2024/6/20 6:00,540000,0,145.7,14.648
2024/6/20 7:00,540000,0,291.4,12.617
2024/6/20 8:00,540000,0,437.1,9.643
2024/6/20 9:00,540000,0,582.9,10.577
2024/6/20 10:00,540000,0,728.6,6.544
2024/6/20 11:00,540000,0,874.3,4.023
2024/6/20 12:00,540000,0,1020,3.114
2024/6/20 13:00,540000,0,906.7,2.567
2024/6/20 14:00,540000,0,793.3,3.124
2024/6/20 15:00,540000,0,680,2.201
2024/6/20 16:00,540000,0,566.7,2.344
2024/6/20 17:00,540000,0,453.3,7.276
2024/6/20 18:00,540000,0,340,12.098
2024/6/20 19:00,540000,0,226.7,11.79
2024/6/20 20:00,540000,0,113.3,13.188
2024/6/20 21:00,540000,0,0,9.103
2024/6/20 22:00,540000,0,0,7.961
2024/6/20 23:00,540000,0,0,12.282
2024/6/21 0:00,540000,0,0,10.688
2024/6/21 1:00,540000,0,0,13.797
2024/6/21 2:00,540000,0,0,19.36
2024/6/21 3:00,540000,0,0,20.617
2024/6/21 4:00,540000,0,0,21.292
2024/6/21 5:00,540000,0,0,18.688
2024/6/21 6:00,540000,0,145.7,20.112
2024/6/21 7:00,540000,0,291.4,18.445
2024/6/21 8:00,540000,0,437.1,19.108
2024/6/21 9:00,540000,0,582.9,15.262
2024/6/21 10:00,540000,0,728.6,10.903
2024/6/21 11:00,540000,0,874.3,8.053
2024/6/21 12:00,540000,0,1020,4.323
2024/6/21 13:00,540000,0,906.7,4.009
2024/6/21 14:00,540000,0,793.3,4.665
2024/6/21 15:00,540000,0,680,4.42
2024/6/21 16:00,540000,0,566.7,3.38
2024/6/21 17:00,540000,0,453.3,2.949
2024/6/21 18:00,540000,0,340,4.312
2024/6/21 19:00,540000,0,226.7,9.52
2024/6/21 20:00,540000,0,113.3,12.555
2024/6/21 21:00,540000,0,0,13.807
2024/6/21 22:00,540000,0,0,15.162
2024/6/21 23:00,540000,0,0,16.597
2024/6/22 0:00,540000,0,0,20.747
2024/6/22 1:00,540000,0,0,26.98
2024/6/22 2:00,540000,0,0,24.892
2024/6/22 3:00,540000,0,0,21.308
2024/6/22 4:00,540000,0,0,18.83
2024/6/22 5:00,540000,0,0,20.757
2024/6/22 6:00,540000,0,145.7,23.25
2024/6/22 7:00,540000,0,291.4,21.368
2024/6/22 8:00,540000,0,437.1,19.058
2024/6/22 9:00,540000,0,582.9,15.063
2024/6/22 10:00,540000,0,728.6,10.948
2024/6/22 11:00,540000,0,874.3,7.563
2024/6/22 12:00,540000,0,1020,5.275
2024/6/22 13:00,540000,0,906.7,7.553
2024/6/22 14:00,540000,0,793.3,6.817
2024/6/22 15:00,540000,0,680,5.972
2024/6/22 16:00,540000,0,566.7,3.913
2024/6/22 17:00,540000,0,453.3,9.195
2024/6/22 18:00,540000,0,340,10.09
2024/6/22 19:00,540000,0,226.7,8.997
2024/6/22 20:00,540000,0,113.3,11.837
2024/6/22 21:00,540000,0,0,11.327
2024/6/22 22:00,540000,0,0,11.358
2024/6/22 23:00,540000,0,0,12.803
2024/6/23 0:00,540000,0,0,12.15
2024/6/23 1:00,540000,0,0,9.278
2024/6/23 2:00,540000,0,0,23.178
2024/6/23 3:00,540000,0,0,21.398
2024/6/23 4:00,540000,0,0,20.037
2024/6/23 5:00,540000,0,0,15.745
2024/6/23 6:00,540000,0,145.7,11.955
2024/6/23 7:00,540000,0,291.4,14.217
2024/6/23 8:00,540000,0,437.1,18.505
2024/6/23 9:00,540000,0,582.9,17.822
2024/6/23 10:00,540000,0,728.6,15.053
2024/6/23 11:00,540000,0,874.3,15.833
2024/6/23 12:00,540000,0,1020,12.948
2024/6/23 13:00,540000,0,906.7,11.48
2024/6/23 14:00,540000,0,793.3,11.532
2024/6/23 15:00,540000,0,680,11.09
2024/6/23 16:00,540000,0,566.7,7.968
2024/6/23 17:00,540000,0,453.3,10.868
2024/6/23 18:00,540000,0,340,14.83
2024/6/23 19:00,540000,0,226.7,14.222
2024/6/23 20:00,540000,0,113.3,12.267
2024/6/23 21:00,540000,0,0,8.204
2024/6/23 22:00,540000,0,0,10.61
2024/6/23 23:00,540000,0,0,9.924
2024/6/24 0:00,540000,0,0,9.078
2024/6/24 1:00,540000,0,0,6.869
2024/6/24 2:00,540000,0,0,11.696
2024/6/24 3:00,540000,0,0,10.92
2024/6/24 4:00,540000,0,0,6.652
2024/6/24 5:00,540000,0,0,14.685
2024/6/24 6:00,540000,0,145.7,14.55
2024/6/24 7:00,540000,0,291.4,10.675
2024/6/24 8:00,540000,0,437.1,5.988
2024/6/24 9:00,540000,0,582.9,4.523
2024/6/24 10:00,540000,0,728.6,3.559
2024/6/24 11:00,540000,0,874.3,3.426
2024/6/24 12:00,540000,0,1020,3.133
2024/6/24 13:00,540000,0,906.7,2.957
2024/6/24 14:00,540000,0,793.3,10.91
2024/6/24 15:00,540000,0,680,23.287
2024/6/24 16:00,540000,0,566.7,24.798
2024/6/24 17:00,540000,0,453.3,29.828
2024/6/24 18:00,540000,0,340,28.147
2024/6/24 19:00,540000,0,226.7,26.955
2024/6/24 20:00,540000,0,113.3,23.775
2024/6/24 21:00,540000,0,0,20.888
2024/6/24 22:00,540000,0,0,19.88
2024/6/24 23:00,540000,0,0,18.555
2024/6/25 0:00,540000,0,0,19.82
2024/6/25 1:00,540000,0,0,22.465
2024/6/25 2:00,540000,0,0,26.14
2024/6/25 3:00,540000,0,0,23.335
2024/6/25 4:00,540000,0,0,20.5
2024/6/25 5:00,540000,0,0,20.445
2024/6/25 6:00,540000,0,145.7,17.87
2024/6/25 7:00,540000,0,291.4,14.003
2024/6/25 8:00,540000,0,437.1,13.308
2024/6/25 9:00,540000,0,582.9,10.063
2024/6/25 10:00,540000,0,728.6,4.945
2024/6/25 11:00,540000,0,874.3,6.097
2024/6/25 12:00,540000,0,1020,7.496
2024/6/25 13:00,540000,0,906.7,5.536
2024/6/25 14:00,540000,0,793.3,3.02
2024/6/25 15:00,540000,0,680,2.439
2024/6/25 16:00,540000,0,566.7,2.388
2024/6/25 17:00,540000,0,453.3,1.959
2024/6/25 18:00,540000,0,340,3.248
2024/6/25 19:00,540000,0,226.7,5.86
2024/6/25 20:00,540000,0,113.3,11.342
2024/6/25 21:00,540000,0,0,16.295
2024/6/25 22:00,540000,0,0,15.82
2024/6/25 23:00,540000,0,0,15.195
2024/6/26 0:00,540000,0,0,15.637
2024/6/26 1:00,540000,0,0,15.333
2024/6/26 2:00,540000,0,0,16.643
2024/6/26 3:00,540000,0,0,15.975
2024/6/26 4:00,540000,0,0,16.6
2024/6/26 5:00,540000,0,0,16.108
2024/6/26 6:00,540000,0,145.7,17.887
2024/6/26 7:00,540000,0,291.4,19.205
2024/6/26 8:00,540000,0,437.1,18.432
2024/6/26 9:00,540000,0,582.9,18.157
2024/6/26 10:00,540000,0,728.6,18.607
2024/6/26 11:00,540000,0,874.3,19.77
2024/6/26 12:00,540000,0,1020,22.117
2024/6/26 13:00,540000,0,906.7,22.972
2024/6/26 14:00,540000,0,793.3,25.492
2024/6/26 15:00,540000,0,680,28.033
2024/6/26 16:00,540000,0,566.7,26.3
2024/6/26 17:00,540000,0,453.3,28.54
2024/6/26 18:00,540000,0,340,28.878
2024/6/26 19:00,540000,0,226.7,27.747
2024/6/26 20:00,540000,0,113.3,23.54
2024/6/26 21:00,540000,0,0,23.245
2024/6/26 22:00,540000,0,0,23.32
2024/6/26 23:00,540000,0,0,22.168
2024/6/27 0:00,540000,0,0,23.983
2024/6/27 1:00,540000,0,0,19.505
2024/6/27 2:00,540000,0,0,17.463
2024/6/27 3:00,540000,0,0,16.102
2024/6/27 4:00,540000,0,0,19.623
2024/6/27 5:00,540000,0,0,19.097
2024/6/27 6:00,540000,0,145.7,14.632
2024/6/27 7:00,540000,0,291.4,9.808
2024/6/27 8:00,540000,0,437.1,11.422
2024/6/27 9:00,540000,0,582.9,10.086
2024/6/27 10:00,540000,0,728.6,4.761
2024/6/27 11:00,540000,0,874.3,4.402
2024/6/27 12:00,540000,0,1020,4.541
2024/6/27 13:00,540000,0,906.7,3.907
2024/6/27 14:00,540000,0,793.3,4.255
2024/6/27 15:00,540000,0,680,4.622
2024/6/27 16:00,540000,0,566.7,4.29
2024/6/27 17:00,540000,0,453.3,3.826
2024/6/27 18:00,540000,0,340,2.853
2024/6/27 19:00,540000,0,226.7,2.572
2024/6/27 20:00,540000,0,113.3,4.431
2024/6/27 21:00,540000,0,0,5.526
2024/6/27 22:00,540000,0,0,3.462
2024/6/27 23:00,540000,0,0,1.044
2024/6/28 0:00,540000,0,0,1.911
2024/6/28 1:00,540000,0,0,3.273
2024/6/28 2:00,540000,0,0,3.493
2024/6/28 3:00,540000,0,0,2.963
2024/6/28 4:00,540000,0,0,2.599
2024/6/28 5:00,540000,0,0,1.927
2024/6/28 6:00,540000,0,145.7,1.47
2024/6/28 7:00,540000,0,291.4,1.93
2024/6/28 8:00,540000,0,437.1,1.888
2024/6/28 9:00,540000,0,582.9,2.213
2024/6/28 10:00,540000,0,728.6,1.612
2024/6/28 11:00,540000,0,874.3,3.434
2024/6/28 12:00,540000,0,1020,4.295
2024/6/28 13:00,540000,0,906.7,5.076
2024/6/28 14:00,540000,0,793.3,4.952
2024/6/28 15:00,540000,0,680,4.235
2024/6/28 16:00,540000,0,566.7,4
2024/6/28 17:00,540000,0,453.3,3.352
2024/6/28 18:00,540000,0,340,3.807
2024/6/28 19:00,540000,0,226.7,4.137
2024/6/28 20:00,540000,0,113.3,4.16
2024/6/28 21:00,540000,0,0,4.237
2024/6/28 22:00,540000,0,0,3.497
2024/6/28 23:00,540000,0,0,10.13
2024/6/29 0:00,540000,0,0,16.523
2024/6/29 1:00,540000,0,0,19.617
2024/6/29 2:00,540000,0,0,25.232
2024/6/29 3:00,540000,0,0,24.018
2024/6/29 4:00,540000,0,0,22.75
2024/6/29 5:00,540000,0,0,26.832
2024/6/29 6:00,540000,0,145.7,26.862
2024/6/29 7:00,540000,0,291.4,25.175
2024/6/29 8:00,540000,0,437.1,19.052
2024/6/29 9:00,540000,0,582.9,16.492
2024/6/29 10:00,540000,0,728.6,8.816
2024/6/29 11:00,540000,0,874.3,11.77
2024/6/29 12:00,540000,0,1020,12.433
2024/6/29 13:00,540000,0,906.7,15.188
2024/6/29 14:00,540000,0,793.3,13.507
2024/6/29 15:00,540000,0,680,8.771
2024/6/29 16:00,540000,0,566.7,9.786
2024/6/29 17:00,540000,0,453.3,14.253
2024/6/29 18:00,540000,0,340,18.595
2024/6/29 19:00,540000,0,226.7,21.303
2024/6/29 20:00,540000,0,113.3,20.08
2024/6/29 21:00,540000,0,0,19.673
2024/6/29 22:00,540000,0,0,16.183
2024/6/29 23:00,540000,0,0,18.742
2024/6/30 0:00,540000,0,0,20.262
2024/6/30 1:00,540000,0,0,18.703
2024/6/30 2:00,540000,0,0,18.317
2024/6/30 3:00,540000,0,0,19.848
2024/6/30 4:00,540000,0,0,23.448
2024/6/30 5:00,540000,0,0,25.48
2024/6/30 6:00,540000,0,145.7,27.243
2024/6/30 7:00,540000,0,291.4,25.8
2024/6/30 8:00,540000,0,437.1,25.317
2024/6/30 9:00,540000,0,582.9,23.1
2024/6/30 10:00,540000,0,728.6,25.785
2024/6/30 11:00,540000,0,874.3,25.407
2024/6/30 12:00,540000,0,1020,22.967
2024/6/30 13:00,540000,0,906.7,19.79
2024/6/30 14:00,540000,0,793.3,17.595
2024/6/30 15:00,540000,0,680,16.023
2024/6/30 16:00,540000,0,566.7,15.693
2024/6/30 17:00,540000,0,453.3,16.233
2024/6/30 18:00,540000,0,340,14.268
2024/6/30 19:00,540000,0,226.7,15.392
2024/6/30 20:00,540000,0,113.3,16.5
2024/6/30 21:00,540000,0,0,16.368
2024/6/30 22:00,540000,0,0,16.108
2024/6/30 23:00,540000,0,0,15.057
2024/7/1 0:00,540000,0,0,14.367
2024/7/1 1:00,540000,0,0,13.892
2024/7/1 2:00,540000,0,0,12.67
2024/7/1 3:00,540000,0,0,10.637
2024/7/1 4:00,540000,0,0,8.877
2024/7/1 5:00,540000,0,0,11.71
2024/7/1 6:00,540000,0,150,8.432
2024/7/1 7:00,540000,0,300,12.09
2024/7/1 8:00,540000,0,450,8.58
2024/7/1 9:00,540000,0,600,6.778
2024/7/1 10:00,540000,0,750,8.266
2024/7/1 11:00,540000,0,900,4.018
2024/7/1 12:00,540000,0,1050,8.159
2024/7/1 13:00,540000,0,945,15.822
2024/7/1 14:00,540000,0,840,18.103
2024/7/1 15:00,540000,0,735,18.587
2024/7/1 16:00,540000,0,630,14.47
2024/7/1 17:00,540000,0,525,11.538
2024/7/1 18:00,540000,0,420,14.127
2024/7/1 19:00,540000,0,315,12.383
2024/7/1 20:00,540000,0,210,10.608
2024/7/1 21:00,540000,0,105,9.844
2024/7/1 22:00,540000,0,0,9.62
2024/7/1 23:00,540000,0,0,9.618
2024/7/2 0:00,540000,0,0,10.969
2024/7/2 1:00,540000,0,0,16.18
2024/7/2 2:00,540000,0,0,15.94
2024/7/2 3:00,540000,0,0,14.738
2024/7/2 4:00,540000,0,0,16.073
2024/7/2 5:00,540000,0,0,11.833
2024/7/2 6:00,540000,0,150,20.197
2024/7/2 7:00,540000,0,300,23.748
2024/7/2 8:00,540000,0,450,21.437
2024/7/2 9:00,540000,0,600,19.69
2024/7/2 10:00,540000,0,750,15.742
2024/7/2 11:00,540000,0,900,15.787
2024/7/2 12:00,540000,0,1050,14.947
2024/7/2 13:00,540000,0,945,13.588
2024/7/2 14:00,540000,0,840,12.037
2024/7/2 15:00,540000,0,735,10.189
2024/7/2 16:00,540000,0,630,7.433
2024/7/2 17:00,540000,0,525,4.527
2024/7/2 18:00,540000,0,420,8.869
2024/7/2 19:00,540000,0,315,11.863
2024/7/2 20:00,540000,0,210,14.287
2024/7/2 21:00,540000,0,105,14.628
2024/7/2 22:00,540000,0,0,13.737
2024/7/2 23:00,540000,0,0,12.172
2024/7/3 0:00,540000,0,0,9.474
2024/7/3 1:00,540000,0,0,5.314
2024/7/3 2:00,540000,0,0,5.692
2024/7/3 3:00,540000,0,0,4.482
2024/7/3 4:00,540000,0,0,3.855
2024/7/3 5:00,540000,0,0,3.794
2024/7/3 6:00,540000,0,150,5.328
2024/7/3 7:00,540000,0,300,3.086
2024/7/3 8:00,540000,0,450,2.363
2024/7/3 9:00,540000,0,600,3.588
2024/7/3 10:00,540000,0,750,4.233
2024/7/3 11:00,540000,0,900,3.691
2024/7/3 12:00,540000,0,1050,3.252
2024/7/3 13:00,540000,0,945,2.639
2024/7/3 14:00,540000,0,840,3.091
2024/7/3 15:00,540000,0,735,2.511
2024/7/3 16:00,540000,0,630,3.392
2024/7/3 17:00,540000,0,525,3.548
2024/7/3 18:00,540000,0,420,3.149
2024/7/3 19:00,540000,0,315,3.42
2024/7/3 20:00,540000,0,210,3.332
2024/7/3 21:00,540000,0,105,3.444
2024/7/3 22:00,540000,0,0,2.421
2024/7/3 23:00,540000,0,0,0.834
2024/7/4 0:00,540000,0,0,0.659
2024/7/4 1:00,540000,0,0,2.342
2024/7/4 2:00,540000,0,0,3.491
2024/7/4 3:00,540000,0,0,4.068
2024/7/4 4:00,540000,0,0,3.187
2024/7/4 5:00,540000,0,0,3.777
2024/7/4 6:00,540000,0,150,6.016
2024/7/4 7:00,540000,0,300,5.839
2024/7/4 8:00,540000,0,450,4.949
2024/7/4 9:00,540000,0,600,5.364
2024/7/4 10:00,540000,0,750,4.696
2024/7/4 11:00,540000,0,900,4.878
2024/7/4 12:00,540000,0,1050,3.985
2024/7/4 13:00,540000,0,945,3.222
2024/7/4 14:00,540000,0,840,3.488
2024/7/4 15:00,540000,0,735,4.631
2024/7/4 16:00,540000,0,630,5.575
2024/7/4 17:00,540000,0,525,15.465
2024/7/4 18:00,540000,0,420,17.645
2024/7/4 19:00,540000,0,315,15.413
2024/7/4 20:00,540000,0,210,10.486
2024/7/4 21:00,540000,0,105,5.093
2024/7/4 22:00,540000,0,0,9.382
2024/7/4 23:00,540000,0,0,12.488
2024/7/5 0:00,540000,0,0,19.13
2024/7/5 1:00,540000,0,0,17.712
2024/7/5 2:00,540000,0,0,18.305
2024/7/5 3:00,540000,0,0,22.343
2024/7/5 4:00,540000,0,0,20.397
2024/7/5 5:00,540000,0,0,18.39
2024/7/5 6:00,540000,0,150,19.278
2024/7/5 7:00,540000,0,300,18.358
2024/7/5 8:00,540000,0,450,17.698
2024/7/5 9:00,540000,0,600,18.578
2024/7/5 10:00,540000,0,750,16.392
2024/7/5 11:00,540000,0,900,14.678
2024/7/5 12:00,540000,0,1050,7.968
2024/7/5 13:00,540000,0,945,6.866
2024/7/5 14:00,540000,0,840,5.838
2024/7/5 15:00,540000,0,735,5.561
2024/7/5 16:00,540000,0,630,4.318
2024/7/5 17:00,540000,0,525,4.737
2024/7/5 18:00,540000,0,420,7.184
2024/7/5 19:00,540000,0,315,15.133
2024/7/5 20:00,540000,0,210,17.017
2024/7/5 21:00,540000,0,105,18.035
2024/7/5 22:00,540000,0,0,19.577
2024/7/5 23:00,540000,0,0,21.912
2024/7/6 0:00,540000,0,0,23.243
2024/7/6 1:00,540000,0,0,22.853
2024/7/6 2:00,540000,0,0,18.683
2024/7/6 3:00,540000,0,0,20.54
2024/7/6 4:00,540000,0,0,18.808
2024/7/6 5:00,540000,0,0,19.667
2024/7/6 6:00,540000,0,150,20.213
2024/7/6 7:00,540000,0,300,18.835
2024/7/6 8:00,540000,0,450,17.072
2024/7/6 9:00,540000,0,600,14.272
2024/7/6 10:00,540000,0,750,14.73
2024/7/6 11:00,540000,0,900,11.283
2024/7/6 12:00,540000,0,1050,8.534
2024/7/6 13:00,540000,0,945,4.18
2024/7/6 14:00,540000,0,840,3.078
2024/7/6 15:00,540000,0,735,3.392
2024/7/6 16:00,540000,0,630,4.659
2024/7/6 17:00,540000,0,525,3.025
2024/7/6 18:00,540000,0,420,4.098
2024/7/6 19:00,540000,0,315,6.122
2024/7/6 20:00,540000,0,210,6.909
2024/7/6 21:00,540000,0,105,8.519
2024/7/6 22:00,540000,0,0,8.431
2024/7/6 23:00,540000,0,0,9.397
2024/7/7 0:00,540000,0,0,11.675
2024/7/7 1:00,540000,0,0,13.85
2024/7/7 2:00,540000,0,0,13.827
2024/7/7 3:00,540000,0,0,13.513
2024/7/7 4:00,540000,0,0,15.452
2024/7/7 5:00,540000,0,0,19.755
2024/7/7 6:00,540000,0,150,18.347
2024/7/7 7:00,540000,0,300,20.803
2024/7/7 8:00,540000,0,450,19.582
2024/7/7 9:00,540000,0,600,18.438
2024/7/7 10:00,540000,0,750,18.153
2024/7/7 11:00,540000,0,900,17.028
2024/7/7 12:00,540000,0,1050,16.085
2024/7/7 13:00,540000,0,945,12.01
2024/7/7 14:00,540000,0,840,9.737
2024/7/7 15:00,540000,0,735,8.976
2024/7/7 16:00,540000,0,630,8.79
2024/7/7 17:00,540000,0,525,12.393
2024/7/7 18:00,540000,0,420,13.847
2024/7/7 19:00,540000,0,315,15.698
2024/7/7 20:00,540000,0,210,18.577
2024/7/7 21:00,540000,0,105,15.895
2024/7/7 22:00,540000,0,0,16.702
2024/7/7 23:00,540000,0,0,19.2
2024/7/8 0:00,540000,0,0,19.953
2024/7/8 1:00,540000,0,0,20.672
2024/7/8 2:00,540000,0,0,21.397
2024/7/8 3:00,540000,0,0,20.547
2024/7/8 4:00,540000,0,0,19.065
2024/7/8 5:00,540000,0,0,18.868
2024/7/8 6:00,540000,0,150,20.75
2024/7/8 7:00,540000,0,300,21.127
2024/7/8 8:00,540000,0,450,18.892
2024/7/8 9:00,540000,0,600,18.542
2024/7/8 10:00,540000,0,750,21.192
2024/7/8 11:00,540000,0,900,20.812
2024/7/8 12:00,540000,0,1050,20.16
2024/7/8 13:00,540000,0,945,21.097
2024/7/8 14:00,540000,0,840,22.633
2024/7/8 15:00,540000,0,735,22.073
2024/7/8 16:00,540000,0,630,22.227
2024/7/8 17:00,540000,0,525,22.807
2024/7/8 18:00,540000,0,420,22.532
2024/7/8 19:00,540000,0,315,24.343
2024/7/8 20:00,540000,0,210,24.752
2024/7/8 21:00,540000,0,105,25.795
2024/7/8 22:00,540000,0,0,26.582
2024/7/8 23:00,540000,0,0,26.955
2024/7/9 0:00,540000,0,0,28.327
2024/7/9 1:00,540000,0,0,28.617
2024/7/9 2:00,540000,0,0,27.793
2024/7/9 3:00,540000,0,0,26.773
2024/7/9 4:00,540000,0,0,25.442
2024/7/9 5:00,540000,0,0,25.933
2024/7/9 6:00,540000,0,150,25.525
2024/7/9 7:00,540000,0,300,25.125
2024/7/9 8:00,540000,0,450,23.895
2024/7/9 9:00,540000,0,600,21.958
2024/7/9 10:00,540000,0,750,19.04
2024/7/9 11:00,540000,0,900,20.363
2024/7/9 12:00,540000,0,1050,21.372
2024/7/9 13:00,540000,0,945,18.828
2024/7/9 14:00,540000,0,840,20
2024/7/9 15:00,540000,0,735,22.745
2024/7/9 16:00,540000,0,630,20.44
2024/7/9 17:00,540000,0,525,17.995
2024/7/9 18:00,540000,0,420,18.202
2024/7/9 19:00,540000,0,315,18.89
2024/7/9 20:00,540000,0,210,20.938
2024/7/9 21:00,540000,0,105,21.398
2024/7/9 22:00,540000,0,0,22.65
2024/7/9 23:00,540000,0,0,19.527
2024/7/10 0:00,540000,0,0,18.587
2024/7/10 1:00,540000,0,0,21.137
2024/7/10 2:00,540000,0,0,23.177
2024/7/10 3:00,540000,0,0,22.105
2024/7/10 4:00,540000,0,0,22.637
2024/7/10 5:00,540000,0,0,24.583
2024/7/10 6:00,540000,0,150,23.682
2024/7/10 7:00,540000,0,300,24.143
2024/7/10 8:00,540000,0,450,22.242
2024/7/10 9:00,540000,0,600,22.488
2024/7/10 10:00,540000,0,750,22.613
2024/7/10 11:00,540000,0,900,20.93
2024/7/10 12:00,540000,0,1050,18.242
2024/7/10 13:00,540000,0,945,16.565
2024/7/10 14:00,540000,0,840,14.933
2024/7/10 15:00,540000,0,735,14.955
2024/7/10 16:00,540000,0,630,15.737
2024/7/10 17:00,540000,0,525,16.362
2024/7/10 18:00,540000,0,420,15.243
2024/7/10 19:00,540000,0,315,16.135
2024/7/10 20:00,540000,0,210,15
2024/7/10 21:00,540000,0,105,13.33
2024/7/10 22:00,540000,0,0,17.087
2024/7/10 23:00,540000,0,0,17.753
2024/7/11 0:00,540000,0,0,20.038
2024/7/11 1:00,540000,0,0,22.5
2024/7/11 2:00,540000,0,0,16.98
2024/7/11 3:00,540000,0,0,7.746
2024/7/11 4:00,540000,0,0,7.708
2024/7/11 5:00,540000,0,0,18.515
2024/7/11 6:00,540000,0,150,21.502
2024/7/11 7:00,540000,0,300,21.188
2024/7/11 8:00,540000,0,450,19.62
2024/7/11 9:00,540000,0,600,18.32
2024/7/11 10:00,540000,0,750,18.743
2024/7/11 11:00,540000,0,900,18.797
2024/7/11 12:00,540000,0,1050,16.068
2024/7/11 13:00,540000,0,945,17.898
2024/7/11 14:00,540000,0,840,17.877
2024/7/11 15:00,540000,0,735,17.308
2024/7/11 16:00,540000,0,630,22.19
2024/7/11 17:00,540000,0,525,23.46
2024/7/11 18:00,540000,0,420,23.352
2024/7/11 19:00,540000,0,315,24.563
2024/7/11 20:00,540000,0,210,21.297
2024/7/11 21:00,540000,0,105,20.398
2024/7/11 22:00,540000,0,0,18.177
2024/7/11 23:00,540000,0,0,16.832
2024/7/12 0:00,540000,0,0,16.127
2024/7/12 1:00,540000,0,0,14.687
2024/7/12 2:00,540000,0,0,15.248
2024/7/12 3:00,540000,0,0,12.392
2024/7/12 4:00,540000,0,0,11.098
2024/7/12 5:00,540000,0,0,9.445
2024/7/12 6:00,540000,0,150,7.845
2024/7/12 7:00,540000,0,300,4.829
2024/7/12 8:00,540000,0,450,7.742
2024/7/12 9:00,540000,0,600,7.992
2024/7/12 10:00,540000,0,750,9.96
2024/7/12 11:00,540000,0,900,9.93
2024/7/12 12:00,540000,0,1050,7.615
2024/7/12 13:00,540000,0,945,6.168
2024/7/12 14:00,540000,0,840,11.178
2024/7/12 15:00,540000,0,735,14.985
2024/7/12 16:00,540000,0,630,15.338
2024/7/12 17:00,540000,0,525,16.237
2024/7/12 18:00,540000,0,420,16.158
2024/7/12 19:00,540000,0,315,13.403
2024/7/12 20:00,540000,0,210,12.928
2024/7/12 21:00,540000,0,105,13.93
2024/7/12 22:00,540000,0,0,12.713
2024/7/12 23:00,540000,0,0,10.838
2024/7/13 0:00,540000,0,0,10.692
2024/7/13 1:00,540000,0,0,11.592
2024/7/13 2:00,540000,0,0,13.518
2024/7/13 3:00,540000,0,0,14.937
2024/7/13 4:00,540000,0,0,8.792
2024/7/13 5:00,540000,0,0,6.192
2024/7/13 6:00,540000,0,150,4.543
2024/7/13 7:00,540000,0,300,3.361
2024/7/13 8:00,540000,0,450,2.311
2024/7/13 9:00,540000,0,600,0.931
2024/7/13 10:00,540000,0,750,2.121
2024/7/13 11:00,540000,0,900,2.492
2024/7/13 12:00,540000,0,1050,4.231
2024/7/13 13:00,540000,0,945,3.203
2024/7/13 14:00,540000,0,840,2.321
2024/7/13 15:00,540000,0,735,2.998
2024/7/13 16:00,540000,0,630,3.141
2024/7/13 17:00,540000,0,525,3.2
2024/7/13 18:00,540000,0,420,2.98
2024/7/13 19:00,540000,0,315,3.485
2024/7/13 20:00,540000,0,210,4.587
2024/7/13 21:00,540000,0,105,4.539
2024/7/13 22:00,540000,0,0,3.526
2024/7/13 23:00,540000,0,0,1.756
2024/7/14 0:00,540000,0,0,0.697
2024/7/14 1:00,540000,0,0,2.758
